t_s,temp_c,sm_clock_mhz,power_w,gpu_util_pct,throttle_active,system_ram_used_gb
865.4944851819891,61.0,2496.0,46.16,96.0,False,120.570130432
867.5501235760166,64.0,2489.0,40.97,96.0,False,120.582914048
869.605130520009,60.0,2509.0,43.53,96.0,False,120.587358208
871.6482438619714,60.0,2515.0,37.15,96.0,False,120.606613504
873.7014071000158,62.0,2515.0,42.2,96.0,False,120.63744
875.7618480349774,68.0,2470.0,64.64,96.0,False,120.608534528
877.8087453310145,60.0,2515.0,40.45,96.0,False,120.613748736
879.8601065570256,61.0,2489.0,48.53,96.0,False,120.601608192
881.9127816410037,67.0,2509.0,45.66,96.0,False,120.628850688
883.9486398409936,66.0,2483.0,66.09,96.0,False,120.647733248
885.9867445179843,61.0,2502.0,45.83,96.0,False,120.631586816
888.0256487900042,61.0,2489.0,41.17,96.0,False,120.629907456
890.0736161270179,65.0,2483.0,55.7,96.0,False,120.621522944
892.1307229779777,60.0,2515.0,30.43,96.0,False,120.616779776
894.1704968109843,61.0,2489.0,43.61,96.0,False,120.614989824
896.2192094519851,64.0,2502.0,45.22,96.0,False,120.627171328
898.2737189379986,60.0,2515.0,42.48,96.0,False,120.636366848
900.3244720050134,61.0,2509.0,42.56,96.0,False,120.625319936
902.3723719440168,59.0,2515.0,35.49,96.0,False,120.603971584
904.4240537579753,59.0,2509.0,35.56,96.0,False,120.582234112
906.4885662409943,59.0,2509.0,34.22,96.0,False,120.608137216
